"","Post_ID","Cluster","Language","Ratio_Eng","Ratio_Ger"
"522","10716","2","German",0.0565085771947528,0.336528758829465
"523","11014","1","English",0.590878604963112,0.0409121395036888
"524","9023","2","German",0.0302066772655008,0.327503974562798
"525","10876","1","English",0.386581469648562,0.0143769968051118
"526","11148","1","English",0.481890730509515,0.0251688152240638
"527","11092","2","German",0.0677290836653386,0.343293492695883
"528","11111","1","English",0.433537832310838,0.0299931833674165
"529","9030","2","German",0.0271629778672032,0.267605633802817
"530","11250","1","English",0.331319234642497,0.0171198388721047
"531","11284","1","English",0.483660130718954,0.0566448801742919
"532","11390","2","German",0.04337899543379,0.388127853881279
"533","11193","1","English",0.409090909090909,0.0264270613107822
"534","11514","1","English",0.579288025889968,0.0436893203883495
"535","11488","2","German",0.062015503875969,0.477519379844961
"536","11321","1","English",0.424764890282132,0.0203761755485893
"537","11344","2","German",0.0500863557858377,0.321243523316062
"538","11312","1","English",0.411764705882353,0.0260869565217391
"539","11410","1","English",0.330605564648118,0.013911620294599
"540","11522","2","German",0.0399159663865546,0.439075630252101
"541","10823","2","German",0.0308441558441558,0.451298701298701
"542","11346","1","English",0.48220640569395,0.0391459074733096
"543","11896","2","German",0.0626118067978533,0.386404293381038
"544","12058","1","English",0.547619047619048,0.0267857142857143
"545","11703","2","German",0.0452079566003617,0.413200723327306
"546","11670","2","German",0.0564516129032258,0.419354838709677
"547","11771","1","English",0.440573770491803,0.0254098360655738
"548","11726","2","German",0.058469475494411,0.310404127257094
"549","12036","2","German",0.0178571428571429,0.336734693877551
"550","11853","1","English",0.372781065088757,0.0201183431952663
"551","11575","1","English",0.48502994011976,0.0395209580838323
"552","12010","1","English",0.322784810126582,0.0205696202531646
"553","11782","2","German",0.0492845786963434,0.251192368839428
"554","12272","1","English",0.399076517150396,0.0244063324538259
"555","12334","2","German",0.0538302277432712,0.301587301587302
"556","12288","1","English",0.574390243902439,0.0280487804878049
"557","11850","2","German",0.042798353909465,0.269135802469136
"558","12419","2","German",0.0333333333333333,0.45
"559","11868","1","English",0.529654036243822,0.0444810543657331
"560","12291","1","English",0.611023622047244,0.0377952755905512
"561","12524","2","German",0.0366132723112128,0.437070938215103
"562","12119","1","English",0.521777386713594,0.0299164100307963
"563","12313","1","English",0.554514480408859,0.030664395229983
"564","12576","1","English",0.520504731861199,0.0347003154574132
"565","12480","2","German",0.0429553264604811,0.465635738831615
"566","12399","1","English",0.534177215189873,0.0227848101265823
"567","12675","2","German",0.0210526315789474,0.368421052631579
"568","12390","2","German",0.0355504587155963,0.407110091743119
"569","12276","1","English",0.540603248259861,0.0324825986078886
"570","12512","1","English",0.502753737214792,0.034618410700236
"571","12458","2","German",0.0512820512820513,0.407407407407407
"572","12796","2","German",0.0357142857142857,0.380952380952381
"573","12880","1","English",0.410998552821997,0.0231548480463097
"574","12976","1","English",0.408579465541491,0.0133614627285513
"575","12360","2","German",0.0244200244200244,0.474969474969475
"576","12180","1","English",0.323019801980198,0.0235148514851485
"577","12663","1","English",0.519604500511422,0.0276167746334811
"578","12770","1","English",0.402038505096263,0.0203850509626274
"579","12991","1","English",0.43206106870229,0.0198473282442748
"580","13013","1","English",0.457097457627119,0.0323093220338983
"581","13356","1","English",0.390449438202247,0.0365168539325843
"582","13472","1","English",0.57488986784141,0.0315712187958884
"583","13375","1","English",0.558610709117221,0.0303907380607815
"584","12891","2","German",0.0291750503018109,0.417505030181087
"585","13217","1","English",0.364779874213836,0.0260557053009883
"586","13097","1","English",0.402149321266968,0.0299773755656109
"587","13726","1","English",0.531958762886598,0.0237113402061856
"588","13343","1","English",0.404679376083189,0.024263431542461
"589","13703","2","German",0.0225825130283729,0.456282570932252
"590","13671","1","English",0.553611738148984,0.0338600451467269
"591","13851","2","German",0.0322997416020672,0.422480620155039
"592","13235","1","English",0.399686520376176,0.0360501567398119
"593","13203","1","English",0.434262948207171,0.0239043824701195
"594","13982","1","English",0.526315789473684,0.0385964912280702
"595","13753","1","English",0.500335345405768,0.0355466130114017
"596","13628","2","German",0.0398642917726887,0.385920271416455
"597","13606","1","English",0.452946350043975,0.0343007915567282
"598","14078","1","English",0.428712382831771,0.0236803157375432
"599","14110","2","German",0.0662983425414365,0.403314917127072
"600","14112","1","English",0.494505494505495,0.0384615384615385
"601","14000","1","English",0.537720706260032,0.0264847512038523
"602","14124","2","German",0.0218531468531469,0.442307692307692
"603","13920","1","English",0.463897763578275,0.0319488817891374
"604","13797","2","German",0.0552901023890785,0.329692832764505
"605","14146","2","German",0.0427046263345196,0.421115065243179
"606","14178","1","English",0.534412955465587,0.0458839406207827
"607","14211","1","English",0.437735849056604,0.0169811320754717
"608","14317","1","English",0.546902654867257,0.0230088495575221
"609","14339","1","English",0.455648218347233,0.0265352539802881
"610","14413","1","English",0.475,0.0190217391304348
"611","14397","1","English",0.456159822419534,0.0188679245283019
"612","14361","2","German",0.0224852071005917,0.383431952662722
"613","14238","2","German",0.0732758620689655,0.318965517241379
"614","14251","1","English",0.38494623655914,0.0236559139784946
"615","13944","1","English",0.495746326372776,0.0332559938128384
"616","14595","1","English",0.489795918367347,0.0318877551020408
"617","14581","1","English",0.509136735979836,0.0270951480781348
"618","14451","2","German",0.0446194225721785,0.438320209973753
"619","14536","1","English",0.554628224582701,0.050834597875569
"620","14548","1","English",0.327450980392157,0.0431372549019608
"621","14726","1","English",0.484621155288822,0.0360090022505626
"622","14759","2","German",0.0191082802547771,0.43312101910828
"623","14792","2","German",0.031936127744511,0.441117764471058
"624","14802","1","English",0.516493873704053,0.0329877474081056
"625","14831","1","English",0.543636363636364,0.0527272727272727
"626","14843","1","English",0.546971345665578,0.0355458832063838
"627","14869","1","English",0.373151308304892,0.0290102389078498
"628","14525","2","German",0.0396039603960396,0.415841584158416
"629","14925","2","German",0.0510752688172043,0.405913978494624
"630","14954","1","English",0.39067055393586,0.0233236151603499
"631","14983","2","German",0.027027027027027,0.336336336336336
"632","14617","1","English",0.574850299401198,0.029940119760479
"633","15081","1","English",0.540346682606097,0.0436341900777047
"634","15148","1","English",0.540983606557377,0.0351288056206089
"635","15187","1","English",0.650537634408602,0.032258064516129
"636","15217","2","German",0.0540540540540541,0.391891891891892
"637","15232","2","German",0.0182926829268293,0.378048780487805
"638","15271","2","German",0.0236220472440945,0.429133858267717
"639","15286","1","English",0.445141065830721,0.0188087774294671
"640","15325","2","German",0.0396270396270396,0.377622377622378
"641","15243","1","English",0.478041756659467,0.0237580993520518
"642","15425","1","English",0.523153942428035,0.0381727158948686
"643","15461","2","German",0.0363128491620112,0.379888268156425
"644","15370","1","English",0.467503692762186,0.0280649926144756
"645","15475","1","English",0.513719943422914,0.0325318246110325
"646","15599","1","English",0.640198511166253,0.0148883374689826
"647","15684","2","German",0.0372460496613995,0.45823927765237
"648","15625","1","English",0.572268326417704,0.039073305670816
"649","15666","1","English",0.424057084607543,0.0224260958205912
"650","15797","2","German",0.0271691498685364,0.413672217353199
"651","15592","2","German",0.039568345323741,0.396882494004796
"652","15750","1","English",0.476981132075472,0.0260377358490566
"653","15857","1","English",0.454909819639279,0.0240480961923848
"654","15894","1","English",0.52590799031477,0.0300242130750605
"655","15808","2","German",0.0322245322245322,0.413721413721414
"656","15943","1","English",0.53259949195597,0.0177815410668925
"657","15971","2","German",0.0158730158730159,0.428571428571429
"658","15990","2","German",0.0343316289262235,0.426588750913075
"659","16006","1","English",0.493935309973046,0.043800539083558
"660","16043","2","German",0.0138888888888889,0.375
"661","16007","1","English",0.498862774829416,0.0348749052312358
"662","15545","1","English",0.489082969432314,0.0294759825327511
"663","16086","2","German",0.0504169825625474,0.421531463229719
"664","15778","1","English",0.480392156862745,0.0333333333333333
"665","16222","1","English",0.442857142857143,0.0428571428571429
"666","16127","1","English",0.528387898881061,0.0356402818068794
"667","16187","2","German",0.045016077170418,0.29903536977492
"668","16237","2","German",0.052233676975945,0.414432989690722
"669","16393","1","English",0.541284403669725,0.0458715596330275
"670","16404","1","English",0.582325969153814,0.0350145894122551
"671","16379","2","German",0.0298879202988792,0.313823163138232
"672","16303","1","English",0.429213483146067,0.0314606741573034
"673","16480","1","English",0.485416666666667,0.0604166666666667
"674","16541","1","English",0.498997995991984,0.0290581162324649
"675","16552","1","English",0.394565217391304,0.0239130434782609
"676","16510","1","English",0.462914255654918,0.0273540241977906
"677","16150","2","German",0.0233644859813084,0.373831775700935
"678","16567","1","English",0.465408805031447,0.0387840670859539
"679","16681","1","English",0.349924585218703,0.030920060331825
"680","16753","2","German",0.0489731437598736,0.429173249078462
"681","16778","2","German",0.0457063711911357,0.396814404432133
"682","16385","1","English",0.510121457489879,0.0283400809716599
"683","16882","1","English",0.543564356435644,0.0198019801980198
"684","16671","1","English",0.387351778656126,0.033596837944664
"685","16768","2","German",0.0357852882703777,0.345924453280318
"686","17011","2","German",0.0434782608695652,0.293478260869565
"687","16813","2","German",0.0366197183098592,0.357746478873239
"688","16837","1","English",0.461447212336892,0.0391459074733096
"689","16244","1","English",0.399550224887556,0.0254872563718141
"690","17085","1","English",0.482168330955777,0.0370898716119829
"691","17169","1","English",0.487080103359173,0.0284237726098191
"692","17139","2","German",0.0357497517378352,0.422045680238332
"693","16932","1","English",0.453631284916201,0.0223463687150838
"694","16913","1","English",0.48301329394387,0.0258493353028065
"695","17326","1","English",0.402843601895735,0.0292259083728278
"696","17412","2","German",0.0486274509803922,0.301960784313725
"697","17507","2","German",0.0309110629067245,0.402386117136659
"698","17450","1","English",0.314647377938517,0.0198915009041591
"699","17542","1","English",0.578492935635793,0.0282574568288854
"700","17631","1","English",0.33950046253469,0.0222016651248844
"701","17623","1","English",0.497267759562842,0.0273224043715847
"702","17723","1","English",0.4665282823041,0.0306175402179554
"703","17782","2","German",0.051980198019802,0.314356435643564
"704","17710","1","English",0.485920577617329,0.0288808664259928
"705","17653","2","German",0.0465116279069767,0.378294573643411
"706","17380","1","English",0.485661178969729,0.0382368560807223
"707","17520","1","English",0.388577827547592,0.0251959686450168
"708","17908","1","English",0.561068702290076,0.0305343511450382
"709","17937","2","German",0.03125,0.442540322580645
"710","17944","1","English",0.540540540540541,0.047047047047047
"711","17961","1","English",0.447004608294931,0.0230414746543779
"712","16296","2","German",0.0284431137724551,0.420658682634731
"713","17990","1","English",0.40990099009901,0.0158415841584158
"714","17295","1","English",0.52972027972028,0.0253496503496503
"715","18059","2","German",0.111111111111111,0.444444444444444
"716","18075","2","German",0.0272108843537415,0.340136054421769
"717","17578","1","English",0.603045685279188,0.034010152284264
"718","18124","2","German",0.0148148148148148,0.377777777777778
"719","18112","1","English",0.506432748538012,0.0292397660818713
"720","18118","1","English",0.343532684283727,0.019471488178025
"721","18236","1","English",0.51778955336866,0.0310370931112793
"722","18276","1","English",0.579462102689487,0.0317848410757946
"723","18295","2","German",0.0355191256830601,0.453551912568306
"724","18175","1","English",0.494059405940594,0.0316831683168317
"725","18320","2","German",0.0361898258791396,0.275179242062137
"726","18449","2","German",0.0826271186440678,0.235169491525424
"727","18532","1","English",0.364372469635628,0.0303643724696356
"728","18218","1","English",0.473182359952324,0.032181168057211
"729","18230","1","English",0.466854724964739,0.0423131170662905
"730","18265","1","English",0.435897435897436,0.0278388278388278
"731","18710","1","English",0.472222222222222,0.0363756613756614
"732","18457","1","English",0.404306220095694,0.0287081339712919
"733","18769","2","German",0.0879120879120879,0.461538461538462
"734","18775","1","English",0.520833333333333,0.0520833333333333
"735","18786","1","English",0.568181818181818,0.0369318181818182
"736","18649","1","English",0.298795180722892,0.0168674698795181
"737","18877","2","German",0.0417910447761194,0.441791044776119
"738","18638","2","German",0.065738592420727,0.382057231245166
"739","19082","2","German",0.0714285714285714,0.428571428571429
"740","19094","1","English",0.407407407407407,0.037037037037037
"741","19108","2","German",0.0534313725490196,0.373039215686275
"742","18835","1","English",0.567629179331307,0.0303951367781155
"743","18852","1","English",0.454930278884462,0.0268924302788845
"744","18840","1","English",0.530482977038797,0.0332541567695962
"745","19048","1","English",0.272915587778353,0.018125323666494
"746","19128","1","English",0.335418295543393,0.019546520719312
"747","19294","2","German",0.0255255255255255,0.423423423423423
"748","19190","1","English",0.507671781187458,0.0373582388258839
"749","19344","2","German",0.0403726708074534,0.440993788819876
"750","19359","2","German",0.0355129650507328,0.412626832018038
"751","18999","1","English",0.516434705359787,0.0361267397098016
"752","19252","1","English",0.51780207457247,0.0311185870479394
"753","19494","1","English",0.241970021413276,0.0256959314775161
"754","19512","1","English",0.473799126637555,0.0349344978165939
"755","19536","2","German",0.0365033621517771,0.425552353506244
"756","19552","2","German",0.028107432854466,0.414116177389132
"757","19602","2","German",0.0348421679571173,0.422275163787969
"758","19477","2","German",0.081620669406929,0.375220199647681
"759","19424","2","German",0.121230769230769,0.326769230769231
"760","19749","2","German",0.0614035087719298,0.317543859649123
"761","19787","1","English",0.555258467023173,0.0294117647058824
"762","19809","2","German",0.0382387022016222,0.338354577056779
"763","19800","1","English",0.502044989775051,0.0286298568507157
"764","19884","2","German",0.025390625,0.390625
"765","19890","1","English",0.44547134935305,0.033271719038817
"766","19875","2","German",0.0600961538461538,0.335336538461538
"767","19824","2","German",0.0555555555555556,0.310699588477366
"768","19936","2","German",0.0342205323193916,0.378326996197719
"769","20094","1","English",0.57773851590106,0.0335689045936396
"770","20121","2","German",0.0499468650371945,0.358129649309245
"771","20127","1","English",0.49403578528827,0.0248508946322068
"772","20143","2","German",0.0440744368266405,0.342801175318315
"773","20158","1","English",0.478077571669477,0.0269814502529511
"774","20183","1","English",0.539914468995011,0.033856022808268
"775","20229","1","English",0.425878320479863,0.0359897172236504
"776","20309","2","German",0.0579150579150579,0.395109395109395
"777","20322","1","English",0.445302445302445,0.0205920205920206
"778","20346","1","English",0.421621621621622,0.027027027027027
"779","20373","1","English",0.569422776911076,0.0296411856474259
"780","20445","1","English",0.646616541353383,0.0451127819548872
"781","20243","1","English",0.421452301850973,0.0256288561936402
"782","20505","1","English",0.517241379310345,0.0583554376657825
"783","20465","2","German",0.0466666666666667,0.340952380952381
"784","20498","1","English",0.45679012345679,0.0322886989553656
"785","20526","2","German",0.0358490566037736,0.435849056603774
"786","20564","1","English",0.609756097560976,0.0308943089430894
"787","20577","2","German",0.0385259631490787,0.450586264656616
"788","20585","1","English",0.507352941176471,0.0404411764705882
"789","20608","2","German",0.0307125307125307,0.460687960687961
"790","20547","2","German",0.0656887755102041,0.279974489795918
"791","20641","2","German",0.0390583199571964,0.337078651685393
"792","20675","2","German",0.0327635327635328,0.396011396011396
"793","20688","1","English",0.454054054054054,0.0351351351351351
"794","20669","1","English",0.519519519519519,0.036036036036036
"795","20645","2","German",0.0357446808510638,0.407659574468085
"796","20759","2","German",0.0352187833511206,0.408751334044824
"797","20842","2","German",0.0173589584624923,0.358338499690019
"798","20859","1","English",0.480489225393128,0.0302853814793244
"799","20865","1","English",0.281936127744511,0.0209580838323353
"800","20878","2","German",0.0316883116883117,0.227012987012987
"801","20721","2","German",0.0261075949367089,0.451740506329114
"802","20803","1","English",0.429640718562874,0.0247005988023952
"803","20895","2","German",0.0521739130434783,0.356521739130435
"804","20909","2","German",0.0422535211267606,0.370892018779343
"805","20973","1","English",0.476190476190476,0.0714285714285714
"806","20969","2","German",0.0416666666666667,0.40625
"807","21005","1","English",0.440243902439024,0.0353658536585366
"808","21023","1","English",0.356643356643357,0.0256410256410256
"809","20037","2","German",0.0304232804232804,0.386243386243386
"810","21099","1","English",0.341024198086663,0.0219471018570625
"811","20915","1","English",0.375655212580082,0.0203843913803145
"812","20991","2","German",0.0378181818181818,0.442181818181818
"813","21192","2","German",0.0528200537153089,0.383169203222919
"814","21223","1","English",0.468208092485549,0.0289017341040462
"815","21338","1","English",0.462946020128088,0.0311070448307411
"816","21284","1","English",0.480721081622434,0.0320480721081622
"817","21394","2","German",0.0372720063441713,0.3949246629659
"818","21451","1","English",0.371100164203612,0.028735632183908
"819","21497","2","German",0.0714285714285714,0.391389432485323
"820","21467","1","English",0.479690522243714,0.0299806576402321
"821","21521","1","English",0.530456852791878,0.032994923857868
"822","21532","2","German",0.1,0.5
"823","21416","1","English",0.324858757062147,0.0188323917137476
"824","21511","1","English",0.408736349453978,0.0343213728549142
"825","21586","1","English",0.434022988505747,0.0170114942528736
"826","21240","1","English",0.500112485939258,0.0389201349831271
"827","21610","2","German",0.0327433628318584,0.376106194690265
"828","21537","1","English",0.359848484848485,0.0189393939393939
"829","21627","1","English",0.446862996158771,0.0211267605633803
"830","21644","1","English",0.470173187940988,0.0230917254650417
"831","21718","1","English",0.575566750629723,0.0314861460957179
"832","21731","2","German",0.045822102425876,0.366576819407008
"833","21769","2","German",0.0391542678151919,0.398590446358653
"834","21865","2","German",0.0376884422110553,0.35427135678392
"835","21881","1","English",0.38676844783715,0.0381679389312977
"836","21916","1","English",0.505742049469965,0.0300353356890459
"837","21953","1","English",0.494845360824742,0.0360824742268041
"838","21970","2","German",0.0214285714285714,0.382142857142857
"839","21960","2","German",0.039344262295082,0.404918032786885
"840","21977","1","English",0.53056768558952,0.0436681222707424
"841","21997","1","English",0.52962962962963,0.0382716049382716
"842","22009","1","English",0.460076045627376,0.0247148288973384
"843","22034","1","English",0.441783100465735,0.0219560878243513
"844","21809","1","English",0.416201117318436,0.00837988826815642
"845","22116","1","English",0.49949545913219,0.0221997981836529
"846","22168","1","English",0.357549857549858,0.0170940170940171
"847","21828","1","English",0.495221546481321,0.0234578627280626
"848","22232","1","English",0.437818181818182,0.0269090909090909
"849","22304","2","German",0.0446096654275093,0.41635687732342
"850","22164","1","English",0.369351669941061,0.0230844793713163
"851","22351","2","German",0.0294117647058824,0.389705882352941
"852","22423","1","English",0.432855280312907,0.0404172099087353
"853","22376","1","English",0.471120040180814,0.0291310899045706
"854","22282","1","English",0.423529411764706,0.0176470588235294
"855","22456","1","English",0.548758328285887,0.0296789824348879
"856","22359","2","German",0.0213592233009709,0.412621359223301
"857","22541","2","German",0.0412234042553191,0.393617021276596
"858","22544","1","English",0.5,0.0302267002518892
"859","22572","1","English",0.460431654676259,0.0273381294964029
"860","22675","2","German",0.05,0.416666666666667
"861","22090","1","English",0.428410372040586,0.0208568207440812
"862","22739","1","English",0.505263157894737,0.0355263157894737
"863","22736","2","German",0.0378378378378378,0.464864864864865
"864","22664","2","German",0.0357142857142857,0.464285714285714
"865","22785","2","German",0.046875,0.515625
"866","22754","2","German",0.0281531531531532,0.38963963963964
"867","22799","1","English",0.543636363636364,0.0218181818181818
"868","22636","2","German",0.0590405904059041,0.46309963099631
"869","22793","2","German",0.0370722433460076,0.376425855513308
"870","22601","1","English",0.448920863309352,0.0316546762589928
"871","23058","1","English",0.478471001757469,0.0281195079086116
"872","23103","2","German",0.034965034965035,0.370629370629371
"873","22551","1","English",0.379432624113475,0.0274822695035461
"874","23111","2","German",0.0262639527248851,0.43532501641497
"875","23067","1","English",0.454230235783634,0.0374479889042996
"876","23156","2","German",0.0297339593114241,0.439749608763693
"877","23151","1","English",0.58842188739096,0.04203013481364
"878","23170","2","German",0.0360750360750361,0.457431457431457
"879","23185","1","English",0.57243816254417,0.0323069156991418
"880","23161","1","English",0.448811700182815,0.0457038391224863
"881","23258","2","German",0.025035765379113,0.344062947067239
"882","23323","2","German",0.0319096710849288,0.438880706921944
"883","23307","1","English",0.537623762376238,0.0361386138613861
"884","23317","1","English",0.436672967863894,0.0242596093257719
"885","23388","1","English",0.432821497120921,0.0335892514395393
"886","23414","1","English",0.41497975708502,0.0293522267206478
"887","23469","2","German",0.0214521452145215,0.34983498349835
"888","23525","1","English",0.47953216374269,0.0204678362573099
"889","22679","1","English",0.58040027605245,0.0427881297446515
"890","23355","1","English",0.43546365914787,0.025062656641604
"891","23592","2","German",0.0377358490566038,0.367924528301887
"892","23433","1","English",0.360498561840844,0.0345158197507191
"893","23538","2","German",0.0509868421052632,0.381578947368421
"894","23517","1","English",0.498432601880878,0.0564263322884013
"895","23562","1","English",0.434125269978402,0.041036717062635
"896","23580","2","German",0.0464037122969838,0.4292343387471
"897","23544","2","German",0.0277777777777778,0.361111111111111
"898","23440","1","English",0.397085610200364,0.017304189435337
"899","23144","1","English",0.41354663036079,0.0302927161334241
"900","23719","1","English",0.537796976241901,0.0374370050395968
"901","23714","1","English",0.517138599105812,0.03725782414307
"902","23766","1","English",0.471892319873317,0.0364212193190816
"903","23866","1","English",0.549063670411985,0.0299625468164794
"904","23891","1","English",0.457352941176471,0.0242647058823529
"905","23789","2","German",0.025,0.402083333333333
"906","23810","2","German",0.0314533622559653,0.352494577006508
"907","23838","1","English",0.434883720930233,0.0337209302325581
"908","23916","1","English",0.430929626411816,0.0260642919200695
"909","23735","2","German",0.0297951582867784,0.370577281191806
"910","23444","1","English",0.406001765225066,0.0353045013239188
"911","23951","1","English",0.501231527093596,0.0277093596059113
"912","23972","1","English",0.529192546583851,0.0322981366459627
"913","24017","1","English",0.32889874353289,0.0192165558019217
"914","24003","1","English",0.4613880742913,0.0254154447702835
"915","24081","1","English",0.495511669658887,0.0305206463195691
"916","23447","1","English",0.396380090497738,0.03710407239819
"917","24094","1","English",0.371621621621622,0.0135135135135135
"918","24086","2","German",0.0306748466257669,0.312883435582822
"919","24042","1","English",0.441176470588235,0.0190311418685121
"920","24102","2","German",0.0211267605633803,0.330985915492958
"921","24129","1","English",0.529439696106363,0.0303893637226971
"922","24143","2","German",0.0995475113122172,0.30316742081448
"923","24117","1","English",0.539393939393939,0.0315151515151515
"924","24191","2","German",0.03125,0.40625
"925","24204","1","English",0.492771084337349,0.0144578313253012
"926","24260","1","English",0.436705643111337,0.0310116929334011
"927","24292","1","English",0.389162561576355,0.0197044334975369
"928","24330","2","German",0.0350877192982456,0.43859649122807
"929","24176","2","German",0.0316844487552538,0.362431296475913
"930","24279","1","English",0.412676056338028,0.0206572769953052
"931","24378","1","English",0.480769230769231,0.0373303167420814
"932","24269","2","German",0.0245901639344262,0.30327868852459
"933","24272","1","English",0.476923076923077,0.0153846153846154
"934","24474","2","German",0.0145348837209302,0.379360465116279
"935","24499","1","English",0.446753246753247,0.0324675324675325
"936","24529","2","German",0.0240700218818381,0.397155361050328
"937","24540","2","German",0.0317100792751982,0.315968289920725
"938","24545","1","English",0.419753086419753,0.0269360269360269
"939","24598","2","German",0.0367647058823529,0.395220588235294
"940","24651","1","English",0.512422360248447,0.0388198757763975
"941","24405","1","English",0.485924112607099,0.025703794369645
"942","24552","2","German",0.0344036697247706,0.374617737003058
"943","24315","1","English",0.441017733230532,0.0354664610639938
"944","24425","1","English",0.463157894736842,0.0257309941520468
"945","24672","2","German",0.0516624040920716,0.313554987212276
"946","24491","1","English",0.395748987854251,0.0212550607287449
"947","24697","2","German",0.0759193357058126,0.397390272835113
"948","24700","1","English",0.515486725663717,0.0486725663716814
"949","24716","1","English",0.46556741028128,0.0271580989330747
"950","24737","1","English",0.267785771382894,0.0223820943245404
"951","24745","1","English",0.293965517241379,0.0275862068965517
"952","24551","1","English",0.580037664783427,0.0502197112366604
"953","24265","1","English",0.360076408787011,0.0257879656160458
"954","24788","1","English",0.424111948331539,0.0193756727664155
"955","24822","1","English",0.376271186440678,0.0305084745762712
"956","24855","1","English",0.51063829787234,0.0295508274231678
"957","24872","2","German",0.0435114503816794,0.431297709923664
"958","24877","1","English",0.496996996996997,0.048048048048048
"959","24892","1","English",0.499274310595065,0.034833091436865
"960","24934","1","English",0.594594594594595,0.0630630630630631
"961","24920","1","English",0.510416666666667,0.0324074074074074
"962","24810","2","German",0.0430868167202572,0.262379421221865
"963","24962","1","English",0.21,0.01
"964","25003","2","German",0.0548037889039242,0.411366711772666
"965","25035","2","German",0.0273972602739726,0.452054794520548
"966","25071","2","German",0.0419880034275921,0.414738646101114
"967","25109","1","English",0.67741935483871,0.032258064516129
"968","25033","2","German",0.0269876002917578,0.334062727935813
"969","25022","1","English",0.379925650557621,0.0275092936802974
"970","25087","2","German",0.0248344370860927,0.40976821192053
"971","25167","1","English",0.350627615062762,0.0359832635983264
"972","25195","2","German",0.0348178137651822,0.291497975708502
"973","24979","2","German",0.0215633423180593,0.386118598382749
"974","25309","1","English",0.433586892919836,0.0204798127559977
"975","25369","2","German",0.0327868852459016,0.360655737704918
"976","25156","2","German",0.0211397058823529,0.374080882352941
"977","25177","1","English",0.504464285714286,0.0290178571428571
"978","25364","1","English",0.507133592736706,0.0350194552529183
"979","25380","1","English",0.489459815546772,0.0289855072463768
"980","24565","1","English",0.526380368098159,0.0245398773006135
"981","25515","2","German",0.0311714429361488,0.409250879839115
"982","25521","1","English",0.5355587808418,0.0440251572327044
"983","25471","1","English",0.508801341156748,0.0251466890192791
"984","25506","2","German",0.035035035035035,0.353353353353353
"985","25462","1","English",0.565495207667732,0.023961661341853
"986","25542","1","English",0.484732824427481,0.0324427480916031
"987","25636","2","German",0.038655462184874,0.379831932773109
"988","25436","2","German",0.0533707865168539,0.339887640449438
"989","25590","1","English",0.509886411442995,0.0273453933529659
"990","25416","2","German",0.0283975659229209,0.27789046653144
"991","25688","1","English",0.403458213256484,0.00576368876080692
"992","25563","1","English",0.557264957264957,0.0376068376068376
"993","25728","1","English",0.427639383155397,0.0219454329774614
"994","25791","2","German",0.0235720761559383,0.327289211242067
"995","25723","1","English",0.369189907038513,0.0199203187250996
"996","25821","1","English",0.434486373165618,0.0351153039832285
"997","25843","1","English",0.472041612483745,0.0247074122236671
"998","25098","2","German",0.0326975476839237,0.381471389645777
"999","25860","1","English",0.376755070202808,0.0382215288611544
"1000","25943","2","German",0.0346385542168675,0.342620481927711
"1001","25973","2","German",0.0382308845577211,0.43928035982009
"1002","25872","1","English",0.51605504587156,0.0306766055045872
"1003","26080","2","German",0.0350441501103753,0.348509933774834
"1004","26100","1","English",0.409062693978895,0.0391061452513966
"1005","25051","1","English",0.383177570093458,0.0316319194823868
"1006","26041","2","German",0.0312267657992565,0.333828996282528
"1007","26061","1","English",0.39297124600639,0.0205385668644455
"1008","26161","2","German",0.0736278447121821,0.290941543953592
"1009","25834","2","German",0.025879917184265,0.365424430641822
"1010","26219","1","English",0.529764882441221,0.0315157578789395
"1011","26277","1","English",0.333189655172414,0.0375
"1012","25955","2","German",0.0225016545334216,0.273328921244209
"1013","26442","1","English",0.345323741007194,0.0251798561151079
"1014","24984","1","English",0.429889298892989,0.0239852398523985
"1015","26377","2","German",0.0229681978798587,0.363074204946996
"1016","26451","2","German",0.0332594235033259,0.379157427937916
"1017","26525","2","German",0.0266129032258065,0.494354838709677
"1018","26513","1","English",0.550039401103231,0.0299448384554768
"1019","25799","2","German",0.046916890080429,0.294906166219839
"1020","26299","1","English",0.323978685612789,0.0330373001776199
"1021","26846","2","German",0.0402930402930403,0.389194139194139
"1022","26985","1","English",0.454697053918844,0.0194552529182879
"1023","26869","1","English",0.476599808978032,0.0229226361031519
"1024","27155","2","German",0.0156862745098039,0.333333333333333
"1025","27084","1","English",0.401315789473684,0.0274767801857585
"1026","27015","1","English",0.4,0.0243589743589744
"1027","23353","1","English",0.482193507721399,0.0277340056728648
"1028","27078","1","English",0.454144620811287,0.0291005291005291
"1029","27067","2","German",0.0457427536231884,0.353713768115942
"1030","27184","1","English",0.412613981762918,0.0243161094224924
"1031","27230","1","English",0.44771018455229,0.0252904989747095
"1032","27307","2","German",0.0510948905109489,0.430656934306569
"1033","26826","1","English",0.544198895027624,0.0448895027624309
"1034","27291","2","German",0.0472636815920398,0.412935323383085
"1035","27326","1","English",0.333333333333333,0.0304920304920305
"1036","27312","1","English",0.507407407407407,0.0333333333333333
"1037","27250","2","German",0.0664652567975831,0.286253776435045
"1038","27031","1","English",0.418532818532819,0.0324324324324324
"1039","27441","1","English",0.339858618814573,0.042958129418162
"1040","27514","2","German",0.0415929203539823,0.405309734513274
"1041","27146","1","English",0.462745098039216,0.0172549019607843
